Symbol,Name,Year,EPS,BPS
A001800,오리온홀딩스,2001,2902,44125
A001800,오리온홀딩스,2002,6511,50124
A001800,오리온홀딩스,2003,1156,56258
A001800,오리온홀딩스,2004,3541,59973
A001800,오리온홀딩스,2005,6331,58232
A001800,오리온홀딩스,2006,18074,73171
A001800,오리온홀딩스,2007,11254,80173
A001800,오리온홀딩스,2008,-4881,77094
A001800,오리온홀딩스,2009,6223,81728
A001800,오리온홀딩스,2010,27919,119927
A001800,오리온홀딩스,2011,16660,149762
A001800,오리온홀딩스,2012,25413,167797
A001800,오리온홀딩스,2013,24407,190820
A001800,오리온홀딩스,2014,27363,214175
A001800,오리온홀딩스,2015,27164,236130
A001800,오리온홀딩스,2016,39522,271618
A001800,오리온홀딩스,2017,,
A007340,동아타이어,2001,8739,89984
A007340,동아타이어,2002,1024,10022
A007340,동아타이어,2003,918,10917
A007340,동아타이어,2004,940,11704
A007340,동아타이어,2005,662,11882
A007340,동아타이어,2006,425,12078
A007340,동아타이어,2007,1001,13110
A007340,동아타이어,2008,1687,15075
A007340,동아타이어,2009,1650,16880
A007340,동아타이어,2010,1335,18306
A007340,동아타이어,2011,2247,21524
A007340,동아타이어,2012,2448,23727
A007340,동아타이어,2013,2046,25565
A007340,동아타이어,2014,1915,27427
A007340,동아타이어,2015,3066,30527
A007340,동아타이어,2016,3372,33125
A007340,동아타이어,2017,,
A003030,세아제강,2001,7046,63760
A003030,세아제강,2002,3252,56149
A003030,세아제강,2003,2858,59733
A003030,세아제강,2004,13982,73087
A003030,세아제강,2005,8820,81983
A003030,세아제강,2006,5465,86127
A003030,세아제강,2007,3587,84838
A003030,세아제강,2008,22101,110285
A003030,세아제강,2009,2216,97019
A003030,세아제강,2010,16373,151122
A003030,세아제강,2011,16009,156600
A003030,세아제강,2012,16084,164386
A003030,세아제강,2013,18907,179719
A003030,세아제강,2014,11952,191258
A003030,세아제강,2015,7618,199688
A003030,세아제강,2016,10854,210321
A003030,세아제강,2017,,
A096760,JW홀딩스,2001,,
A096760,JW홀딩스,2002,,
A096760,JW홀딩스,2003,,
A096760,JW홀딩스,2004,,
A096760,JW홀딩스,2005,,
A096760,JW홀딩스,2006,,
A096760,JW홀딩스,2007,-1203,15849
A096760,JW홀딩스,2008,-482,14952
A096760,JW홀딩스,2009,112,2687
A096760,JW홀딩스,2010,542,3363
A096760,JW홀딩스,2011,-675,2147
A096760,JW홀딩스,2012,-450,1627
A096760,JW홀딩스,2013,347,2094
A096760,JW홀딩스,2014,-203,1784
A096760,JW홀딩스,2015,3,1857
A096760,JW홀딩스,2016,-141,1922
A096760,JW홀딩스,2017,,
A033920,무학,2001,1526,7686
A033920,무학,2002,647,4475
A033920,무학,2003,636,2825
A033920,무학,2004,742,3493
A033920,무학,2005,561,4101
A033920,무학,2006,576,4620
A033920,무학,2007,622,4947
A033920,무학,2008,35,4850
A033920,무학,2009,1731,6543
A033920,무학,2010,1169,7827
A033920,무학,2011,1580,8983
A033920,무학,2012,1296,11111
A033920,무학,2013,2036,12870
A033920,무학,2014,3014,15233
A033920,무학,2015,1025,15934
A033920,무학,2016,2157,17640
A033920,무학,2017,,
A008060,대덕전자,2001,803,7276
A008060,대덕전자,2002,628,7652
A008060,대덕전자,2003,473,7828
A008060,대덕전자,2004,676,8170
A008060,대덕전자,2005,675,8520
A008060,대덕전자,2006,89,8269
A008060,대덕전자,2007,251,8266
A008060,대덕전자,2008,-1376,6637
A008060,대덕전자,2009,914,7354
A008060,대덕전자,2010,1083,8219
A008060,대덕전자,2011,949,8928
A008060,대덕전자,2012,995,9767
A008060,대덕전자,2013,172,9692
A008060,대덕전자,2014,619,9881
A008060,대덕전자,2015,627,10254
A008060,대덕전자,2016,479,10472
A008060,대덕전자,2017,,
A002960,한국쉘석유,2001,4913,26933
A002960,한국쉘석유,2002,6323,30848
A002960,한국쉘석유,2003,6459,34807
A002960,한국쉘석유,2004,6980,39288
A002960,한국쉘석유,2005,7105,41392
A002960,한국쉘석유,2006,6521,32913
A002960,한국쉘석유,2007,11605,38019
A002960,한국쉘석유,2008,9333,37852
A002960,한국쉘석유,2009,24097,55949
A002960,한국쉘석유,2010,20893,57662
A002960,한국쉘석유,2011,20089,59449
A002960,한국쉘석유,2012,23977,66129
A002960,한국쉘석유,2013,22775,69257
A002960,한국쉘석유,2014,20711,69679
A002960,한국쉘석유,2015,24010,74503
A002960,한국쉘석유,2016,20956,74861
A002960,한국쉘석유,2017,,
A003920,남양유업,2001,71250,401329
A003920,남양유업,2002,39404,440732
A003920,남양유업,2003,47124,487402
A003920,남양유업,2004,48264,535061
A003920,남양유업,2005,61711,595512
A003920,남양유업,2006,55251,649863
A003920,남양유업,2007,65331,714385
A003920,남양유업,2008,-28303,685209
A003920,남양유업,2009,116401,800457
A003920,남양유업,2010,95487,896144
A003920,남양유업,2011,54109,948113
A003920,남양유업,2012,68879,1008204
A003920,남양유업,2013,-51361,958192
A003920,남양유업,2014,185,955307
A003920,남양유업,2015,30064,983744
A003920,남양유업,2016,41928,1029018
A003920,남양유업,2017,,
A001520,동양,2001,-3386,7677
A001520,동양,2002,-937,3464
A001520,동양,2003,53,3507
A001520,동양,2004,-639,2744
A001520,동양,2005,-1574,2930
A001520,동양,2006,334,3298
A001520,동양,2007,-310,4050
A001520,동양,2008,-2071,3225
A001520,동양,2009,-800,821
A001520,동양,2010,-1808,-980
A001520,동양,2011,-347,1264
A001520,동양,2012,-529,758
A001520,동양,2013,-2368,-1644
A001520,동양,2014,3441,1839
A001520,동양,2015,2606,4050
A001520,동양,2016,102,4059
A001520,동양,2017,,
A078520,에이블씨엔씨,2001,1162,5677
A078520,에이블씨엔씨,2002,769,6446
A078520,에이블씨엔씨,2003,11075,17860
A078520,에이블씨엔씨,2004,6401,8026
A078520,에이블씨엔씨,2005,1099,11267
A078520,에이블씨엔씨,2006,-3014,7950
A078520,에이블씨엔씨,2007,-324,5218
A078520,에이블씨엔씨,2008,1114,6225
A078520,에이블씨엔씨,2009,2273,7935
A078520,에이블씨엔씨,2010,2723,10438
A078520,에이블씨엔씨,2011,2976,12119
A078520,에이블씨엔씨,2012,4061,14809
A078520,에이블씨엔씨,2013,1090,14584
A078520,에이블씨엔씨,2014,201,13380
A078520,에이블씨엔씨,2015,1113,13327
A078520,에이블씨엔씨,2016,1171,12969
A078520,에이블씨엔씨,2017,,
A004490,세방전지,2001,581,9638
A004490,세방전지,2002,261,9892
A004490,세방전지,2003,301,10124
A004490,세방전지,2004,-109,9887
A004490,세방전지,2005,992,10831
A004490,세방전지,2006,850,11586
A004490,세방전지,2007,1343,12793
A004490,세방전지,2008,5383,17974
A004490,세방전지,2009,5021,22847
A004490,세방전지,2010,6130,28029
A004490,세방전지,2011,7527,35030
A004490,세방전지,2012,6991,41823
A004490,세방전지,2013,5003,46495
A004490,세방전지,2014,4386,50272
A004490,세방전지,2015,5628,55502
A004490,세방전지,2016,4484,59791
A004490,세방전지,2017,,
A034120,SBS,2001,1983,14934
A034120,SBS,2002,3802,18420
A034120,SBS,2003,3281,20572
A034120,SBS,2004,1544,21130
A034120,SBS,2005,1479,21997
A034120,SBS,2006,2124,23869
A034120,SBS,2007,2079,24918
A034120,SBS,2008,395,24570
A034120,SBS,2009,1301,25872
A034120,SBS,2010,-7,26577
A034120,SBS,2011,3236,29101
A034120,SBS,2012,1508,29862
A034120,SBS,2013,1338,30500
A034120,SBS,2014,-371,29850
A034120,SBS,2015,1910,31396
A034120,SBS,2016,-29,30457
A034120,SBS,2017,,
A009290,광동제약,2001,69,1891
A009290,광동제약,2002,66,1939
A009290,광동제약,2003,103,2017
A009290,광동제약,2004,320,2341
A009290,광동제약,2005,395,2733
A009290,광동제약,2006,337,3021
A009290,광동제약,2007,461,3447
A009290,광동제약,2008,408,3775
A009290,광동제약,2009,442,4176
A009290,광동제약,2010,501,4720
A009290,광동제약,2011,571,5292
A009290,광동제약,2012,531,5782
A009290,광동제약,2013,420,6208
A009290,광동제약,2014,669,6873
A009290,광동제약,2015,668,7551
A009290,광동제약,2016,535,7991
A009290,광동제약,2017,,
A079430,현대리바트,2001,10591,29321
A079430,현대리바트,2002,9545,38323
A079430,현대리바트,2003,12359,50330
A079430,현대리바트,2004,7234,57468
A079430,현대리바트,2005,1612,9593
A079430,현대리바트,2006,1483,10825
A079430,현대리바트,2007,1801,12359
A079430,현대리바트,2008,1048,7166
A079430,현대리바트,2009,1170,8038
A079430,현대리바트,2010,939,11028
A079430,현대리바트,2011,419,11116
A079430,현대리바트,2012,210,11105
A079430,현대리바트,2013,421,11370
A079430,현대리바트,2014,1561,12875
A079430,현대리바트,2015,1670,14430
A079430,현대리바트,2016,1921,16264
A079430,현대리바트,2017,,
A025860,남해화학,2001,185,6041
A025860,남해화학,2002,-646,5168
A025860,남해화학,2003,163,5348
A025860,남해화학,2004,112,5393
A025860,남해화학,2005,75,5319
A025860,남해화학,2006,144,5433
A025860,남해화학,2007,577,6156
A025860,남해화학,2008,2855,8779
A025860,남해화학,2009,-845,7452
A025860,남해화학,2010,402,7787
A025860,남해화학,2011,-168,7543
A025860,남해화학,2012,-502,7023
A025860,남해화학,2013,261,7284
A025860,남해화학,2014,366,7565
A025860,남해화학,2015,412,7915
A025860,남해화학,2016,292,8157
A025860,남해화학,2017,,
A036580,팜스코,2001,145,2494
A036580,팜스코,2002,289,2783
A036580,팜스코,2003,148,2882
A036580,팜스코,2004,157,2988
A036580,팜스코,2005,124,2841
A036580,팜스코,2006,212,2981
A036580,팜스코,2007,-8,2920
A036580,팜스코,2008,-283,3899
A036580,팜스코,2009,762,4645
A036580,팜스코,2010,517,5259
A036580,팜스코,2011,590,5685
A036580,팜스코,2012,722,6379
A036580,팜스코,2013,263,6681
A036580,팜스코,2014,318,7346
A036580,팜스코,2015,300,7326
A036580,팜스코,2016,727,7935
A036580,팜스코,2017,,
A014830,유니드,2001,1619,14765
A014830,유니드,2002,3408,17223
A014830,유니드,2003,3455,20508
A014830,유니드,2004,3975,20799
A014830,유니드,2005,2954,22904
A014830,유니드,2006,3575,25519
A014830,유니드,2007,4119,30053
A014830,유니드,2008,9629,39869
A014830,유니드,2009,5345,44395
A014830,유니드,2010,9245,59426
A014830,유니드,2011,10288,70901
A014830,유니드,2012,1243,71591
A014830,유니드,2013,6615,74727
A014830,유니드,2014,7565,79790
A014830,유니드,2015,8536,67452
A014830,유니드,2016,5609,70619
A014830,유니드,2017,,
A097230,한진중공업,2001,,
A097230,한진중공업,2002,,
A097230,한진중공업,2003,,
A097230,한진중공업,2004,,
A097230,한진중공업,2005,,
A097230,한진중공업,2006,,
A097230,한진중공업,2007,600,19802
A097230,한진중공업,2008,1331,44484
A097230,한진중공업,2009,1086,43557
A097230,한진중공업,2010,-824,41884
A097230,한진중공업,2011,-2006,38640
A097230,한진중공업,2012,-1094,35513
A097230,한진중공업,2013,-2894,23651
A097230,한진중공업,2014,-3594,15399
A097230,한진중공업,2015,-3834,11538
A097230,한진중공업,2016,-3215,8461
A097230,한진중공업,2017,,
A000050,경방,2001,-196,238368
A000050,경방,2002,1917,189098
A000050,경방,2003,90,188723
A000050,경방,2004,-4541,184014
A000050,경방,2005,371,184594
A000050,경방,2006,-10431,174007
A000050,경방,2007,29079,203265
A000050,경방,2008,-7178,196320
A000050,경방,2009,3116,364174
A000050,경방,2010,11457,327557
A000050,경방,2011,-535,303211
A000050,경방,2012,-3800,298924
A000050,경방,2013,5855,255370
A000050,경방,2014,4190,236250
A000050,경방,2015,6089,241825
A000050,경방,2016,1075,24799
A000050,경방,2017,,
A004710,한솔테크닉스,2001,-8229,13473
A004710,한솔테크닉스,2002,-7752,5705
A004710,한솔테크닉스,2003,219,7618
A004710,한솔테크닉스,2004,179,7375
A004710,한솔테크닉스,2005,3526,9646
A004710,한솔테크닉스,2006,6096,15869
A004710,한솔테크닉스,2007,1460,17006
A004710,한솔테크닉스,2008,999,17920
A004710,한솔테크닉스,2009,3344,20646
A004710,한솔테크닉스,2010,1077,23061
A004710,한솔테크닉스,2011,-2299,24983
A004710,한솔테크닉스,2012,-7786,14956
A004710,한솔테크닉스,2013,-1585,12180
A004710,한솔테크닉스,2014,-890,10851
A004710,한솔테크닉스,2015,1299,12498
A004710,한솔테크닉스,2016,-2154,10474
A004710,한솔테크닉스,2017,,
A003850,보령제약,2001,4835,31428
A003850,보령제약,2002,3497,34598
A003850,보령제약,2003,2089,36092
A003850,보령제약,2004,3087,38055
A003850,보령제약,2005,1086,39175
A003850,보령제약,2006,791,38717
A003850,보령제약,2007,2903,40768
A003850,보령제약,2008,1759,41158
A003850,보령제약,2009,1716,41746
A003850,보령제약,2010,2263,21835
A003850,보령제약,2011,929,21203
A003850,보령제약,2012,1348,21484
A003850,보령제약,2013,1932,22426
A003850,보령제약,2014,2816,23797
A003850,보령제약,2015,2525,24994
A003850,보령제약,2016,666,24377
A003850,보령제약,2017,,
